name,date,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,Year,value
"Hyderabad, TS, India",2019-01-03,85.8,48.2,69.1,84.1,48.2,68.7,52.3,59.7,0.0,0,0.0,,0,0,11.9,4.8,102.0,1020.7,18.2,3.2,226.0,19.5,8,,2019-01-03T06:46:56,2019-01-03T17:53:55,0.9,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999",2019,29.33
"Hyderabad, TS, India",2019-01-04,84.2,55.4,69.8,82.2,55.4,69.6,55.4,63.9,0.0,0,0.0,,0,0,17.9,5.8,110.3,1019.9,13.4,3.2,224.5,19.4,8,,2019-01-04T06:47:15,2019-01-04T17:54:31,0.94,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999",2019,29.33
"Hyderabad, TS, India",2019-01-05,85.8,55.4,70.5,84.3,55.4,70.2,56.4,65.2,0.0,0,0.0,,0,0,15.7,5.7,127.0,1018.5,5.3,3.1,225.1,19.4,8,,2019-01-05T06:47:33,2019-01-05T17:55:08,0.97,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,remote,43128099999",2019,29.33
"Hyderabad, TS, India",2019-01-06,82.7,57.2,70.4,82.8,57.2,70.4,59.4,70.9,0.0,0,0.0,,0,0,17.0,5.7,130.8,1017.0,10.4,2.6,222.1,19.2,8,,2019-01-06T06:47:49,2019-01-06T17:55:44,0.0,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999",2019,29.33
"Hyderabad, TS, India",2019-01-07,84.0,55.4,70.6,82.6,55.4,70.4,57.0,66.2,0.0,0,0.0,,0,0,15.0,5.9,86.6,1016.4,6.6,2.7,223.2,19.3,8,,2019-01-07T06:48:05,2019-01-07T17:56:21,0.04,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999",2019,29.33
"Hyderabad, TS, India",2019-01-08,82.7,59.9,69.4,80.9,59.9,69.2,53.7,61.0,0.0,0,0.0,,0,0,15.9,6.9,48.5,1017.0,6.0,2.9,228.0,19.5,8,,2019-01-08T06:48:20,2019-01-08T17:56:58,0.07,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999,remote",2019,29.33
"Hyderabad, TS, India",2019-01-09,84.2,48.2,68.3,81.6,48.2,67.8,48.1,53.9,0.0,0,0.0,,0,0,12.1,6.7,71.3,1016.5,3.4,3.1,232.6,20.3,8,,2019-01-09T06:48:33,2019-01-09T17:57:36,0.11,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999,remote",2019,29.33
"Hyderabad, TS, India",2019-01-10,82.7,52.5,68.8,81.7,52.5,68.6,51.5,56.4,0.0,0,0.0,,0,0,16.1,5.7,89.5,1016.5,4.8,3.0,233.1,20.4,8,,2019-01-10T06:48:46,2019-01-10T17:58:13,0.14,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999",2019,29.33
"Hyderabad, TS, India",2019-01-11,84.9,59.0,71.7,83.8,59.0,71.6,59.1,67.8,0.0,0,0.0,,0,0,17.9,5.8,123.5,1016.8,3.5,2.9,227.1,19.6,8,,2019-01-11T06:48:57,2019-01-11T17:58:50,0.17,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999",2019,29.33
"Hyderabad, TS, India",2019-01-12,84.2,62.6,72.3,85.6,62.6,72.5,62.8,74.3,0.0,0,0.0,,0,0,19.5,6.9,124.3,1016.7,11.4,2.4,225.9,19.6,8,,2019-01-12T06:49:07,2019-01-12T17:59:28,0.2,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999",2019,29.33
"Hyderabad, TS, India",2019-01-13,84.4,59.0,72.5,86.2,59.0,72.6,60.4,68.8,0.0,0,0.0,,0,0,19.9,6.6,118.4,1017.1,9.9,2.9,228.7,19.7,8,,2019-01-13T06:49:16,2019-01-13T18:00:05,0.24,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999",2019,29.33
"Hyderabad, TS, India",2019-01-14,84.2,57.2,71.0,83.6,57.2,70.9,58.0,66.8,0.0,0,0.0,,0,0,17.9,6.0,117.1,1016.6,2.2,3.0,228.5,19.7,8,,2019-01-14T06:49:24,2019-01-14T18:00:42,0.25,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999",2019,29.33
"Hyderabad, TS, India",2019-01-15,84.1,60.8,72.0,83.1,60.8,72.0,58.4,65.3,0.0,0,0.0,,0,0,17.9,6.8,80.5,1017.5,5.6,3.0,229.9,19.7,8,,2019-01-15T06:49:30,2019-01-15T18:01:19,0.3,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999",2019,29.33
"Hyderabad, TS, India",2019-01-16,84.2,59.0,71.7,83.5,59.0,71.5,56.1,61.5,0.0,0,0.0,,0,0,15.4,5.8,90.8,1017.4,9.6,3.0,232.7,20.0,8,,2019-01-16T06:49:36,2019-01-16T18:01:56,0.34,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999",2019,29.33
"Hyderabad, TS, India",2019-01-17,85.8,55.4,71.0,85.1,55.4,70.6,57.1,66.5,0.0,0,0.0,,0,0,13.2,3.4,66.8,1016.0,0.4,3.0,235.7,20.5,8,,2019-01-17T06:49:40,2019-01-17T18:02:33,0.37,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999",2019,29.33
"Hyderabad, TS, India",2019-01-18,87.6,55.4,72.2,85.5,55.4,71.9,57.4,64.1,0.0,0,0.0,,0,0,14.1,6.6,87.4,1016.3,2.5,2.9,235.7,20.5,8,,2019-01-18T06:49:43,2019-01-18T18:03:10,0.4,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999",2019,29.33
"Hyderabad, TS, India",2019-01-19,84.0,57.2,71.9,82.9,57.2,71.8,57.2,62.7,0.0,0,0.0,,0,0,16.3,6.8,101.5,1017.5,2.8,2.8,234.6,20.2,8,,2019-01-19T06:49:45,2019-01-19T18:03:47,0.44,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999",2019,29.33
"Hyderabad, TS, India",2019-01-20,86.0,55.6,72.0,83.9,55.6,71.6,54.2,57.8,0.0,0,0.0,,0,0,14.8,9.2,88.2,1018.0,2.2,3.0,237.3,20.5,8,,2019-01-20T06:49:45,2019-01-20T18:04:23,0.47,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999,remote",2019,29.33
"Hyderabad, TS, India",2019-01-21,89.4,53.6,72.3,86.8,53.6,71.9,55.6,61.3,0.0,0,0.0,,0,0,16.6,5.6,128.0,1016.6,0.0,3.2,239.4,20.7,8,,2019-01-21T06:49:44,2019-01-21T18:04:59,0.5,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999",2019,29.33
"Hyderabad, TS, India",2019-01-22,90.9,59.0,74.3,87.5,59.0,73.5,51.7,49.2,0.0,0,0.0,,0,0,21.9,5.7,153.9,1016.0,2.6,3.5,241.4,21.1,9,,2019-01-22T06:49:42,2019-01-22T18:05:35,0.54,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999",2019,29.33
"Hyderabad, TS, India",2019-01-23,86.0,62.6,73.7,86.2,62.6,73.9,62.1,69.5,0.0,0,0.0,,0,0,15.4,6.3,135.8,1015.9,22.5,2.9,234.1,20.2,8,,2019-01-23T06:49:39,2019-01-23T18:06:10,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999",2019,29.33
"Hyderabad, TS, India",2019-01-24,85.8,62.6,74.5,88.9,62.6,75.2,64.4,72.5,0.0,0,0.0,,0,0,15.4,6.7,128.8,1016.2,43.3,2.8,197.0,17.1,8,,2019-01-24T06:49:35,2019-01-24T18:06:45,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999",2019,29.33
"Hyderabad, TS, India",2019-01-25,91.0,64.4,76.3,91.7,64.4,76.6,63.8,68.6,0.0,0,0.0,,0,0,23.0,7.4,152.1,1015.1,50.0,3.3,182.5,15.8,7,,2019-01-25T06:49:29,2019-01-25T18:07:20,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999",2019,29.33
"Hyderabad, TS, India",2019-01-26,82.4,68.0,73.4,88.3,68.0,73.7,68.7,85.7,0.393,100,8.33,rain,0,0,25.1,7.2,123.3,1015.8,64.9,2.8,138.2,11.8,5,,2019-01-26T06:49:22,2019-01-26T18:07:54,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999,remote",2019,29.33
"Hyderabad, TS, India",2019-01-27,69.8,65.9,67.6,69.8,65.9,67.6,65.6,93.2,0.008,100,4.17,rain,0,0,20.8,9.6,54.0,1017.9,78.1,1.6,44.0,3.6,3,,2019-01-27T06:49:14,2019-01-27T18:08:28,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOHY,43083099999,43128599999,remote,43128099999,VOHS",2019,29.33
"Hyderabad, TS, India",2019-01-28,71.6,64.2,66.6,71.6,64.2,66.6,63.1,88.6,0.0,0,0.0,,0,0,23.3,6.8,61.0,1019.3,75.0,1.7,151.2,13.1,5,,2019-01-28T06:49:05,2019-01-28T18:09:02,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999,remote",2019,29.33
"Hyderabad, TS, India",2019-01-29,78.9,57.2,66.9,78.9,57.2,66.9,54.6,67.8,0.0,0,0.0,,0,0,18.1,6.3,60.0,1019.2,17.5,3.0,246.9,21.4,9,,2019-01-29T06:48:54,2019-01-29T18:09:35,0.77,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999,remote",2019,29.33
"Hyderabad, TS, India",2019-01-30,80.6,50.0,66.3,79.3,50.0,66.1,44.6,49.9,0.0,0,0.0,,0,0,13.2,5.7,78.8,1018.9,2.8,3.4,253.4,22.0,9,,2019-01-30T06:48:43,2019-01-30T18:10:08,0.81,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,remote,43128099999",2019,29.33
"Hyderabad, TS, India",2019-01-31,82.4,55.4,69.3,83.0,55.4,69.3,56.6,66.0,0.0,0,0.0,,0,0,22.4,7.0,124.5,1017.9,13.4,3.3,232.7,20.1,9,,2019-01-31T06:48:30,2019-01-31T18:10:40,0.84,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999",2019,29.33
"Hyderabad, TS, India",2019-02-01,84.2,62.6,72.7,84.3,62.6,72.6,60.3,68.4,0.0,0,0.0,,0,0,18.1,6.9,126.2,1017.3,24.0,2.9,211.0,18.3,8,,2019-02-01T06:48:16,2019-02-01T18:11:12,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999",2019,29.33
"Hyderabad, TS, India",2019-02-02,84.2,57.2,71.9,84.4,57.2,71.9,59.5,67.9,0.0,0,0.0,,0,0,17.7,9.2,123.1,1016.2,8.2,2.9,245.3,21.2,9,,2019-02-02T06:48:01,2019-02-02T18:11:43,0.91,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999",2019,29.33
"Hyderabad, TS, India",2019-02-03,84.2,60.8,73.3,84.8,60.8,73.5,60.1,65.7,0.0,0,0.0,,0,0,19.2,8.7,119.1,1017.6,7.5,3.0,227.4,19.6,8,,2019-02-03T06:47:44,2019-02-03T18:12:14,0.95,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999,remote",2019,29.33
"Hyderabad, TS, India",2019-02-04,84.2,63.2,73.9,84.9,63.2,74.1,62.2,69.1,0.0,0,0.0,,0,0,21.0,7.8,121.5,1019.5,16.0,2.8,222.6,19.3,8,,2019-02-04T06:47:27,2019-02-04T18:12:44,0.98,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999,remote",2019,29.33
"Hyderabad, TS, India",2019-02-05,87.6,62.6,75.4,86.3,62.6,75.2,59.2,60.2,0.0,0,0.0,,0,0,14.8,4.9,119.8,1018.6,19.3,3.3,246.9,21.4,9,,2019-02-05T06:47:08,2019-02-05T18:13:14,0.0,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999,remote",2019,29.33
"Hyderabad, TS, India",2019-02-06,89.6,60.8,75.9,90.6,60.8,76.2,61.3,63.6,0.0,0,0.0,,0,0,16.6,8.1,129.5,1015.5,15.4,3.1,234.7,20.4,9,,2019-02-06T06:46:48,2019-02-06T18:13:43,0.05,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999",2019,29.33
"Hyderabad, TS, India",2019-02-07,94.6,68.0,79.1,95.6,68.0,79.2,61.1,56.9,0.0,0,0.0,,0,0,24.6,9.2,154.8,1014.3,23.4,3.5,228.8,19.8,8,,2019-02-07T06:46:28,2019-02-07T18:14:12,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999",2019,29.33
"Hyderabad, TS, India",2019-02-08,85.8,68.0,75.5,84.8,68.0,75.3,59.7,61.3,0.0,0,0.0,,0,0,16.1,11.0,335.9,1015.6,37.4,3.4,193.0,16.6,8,,2019-02-08T06:46:06,2019-02-08T18:14:40,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999,remote",2019,29.33
"Hyderabad, TS, India",2019-02-09,84.0,64.4,73.0,82.3,64.4,72.7,51.2,48.9,0.0,0,0.0,,0,0,19.7,6.9,60.3,1017.0,17.2,3.5,243.0,21.0,9,,2019-02-09T06:45:43,2019-02-09T18:15:08,0.15,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,remote,43128099999,VOHS",2019,29.33
"Hyderabad, TS, India",2019-02-10,87.6,59.8,74.7,86.8,59.8,74.5,51.5,44.9,0.0,0,0.0,,0,0,15.4,5.9,96.6,1018.1,8.4,3.6,251.8,21.8,9,,2019-02-10T06:45:18,2019-02-10T18:15:35,0.18,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999,remote",2019,29.33
"Hyderabad, TS, India",2019-02-11,86.2,69.3,76.9,90.3,69.3,78.1,65.5,68.9,0.0,0,0.0,,0,0,21.3,9.2,117.5,1018.4,38.2,3.1,169.7,14.8,6,,2019-02-11T06:44:53,2019-02-11T18:16:01,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,remote,43128099999",2019,29.33
"Hyderabad, TS, India",2019-02-12,86.2,66.2,75.8,87.1,66.2,76.2,65.1,72.0,0.0,0,0.0,,0,0,19.7,8.9,117.4,1019.3,20.9,3.0,240.8,20.9,9,,2019-02-12T06:44:27,2019-02-12T18:16:27,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999",2019,29.33
"Hyderabad, TS, India",2019-02-13,88.0,62.6,76.3,85.2,62.6,75.8,58.8,59.8,0.0,0,0.0,,0,0,18.3,8.9,120.7,1019.9,19.3,3.0,259.1,22.2,9,,2019-02-13T06:44:00,2019-02-13T18:16:53,0.25,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999",2019,29.33
"Hyderabad, TS, India",2019-02-14,91.7,64.4,77.7,91.8,64.4,78.0,62.7,63.8,0.0,0,0.0,,0,0,17.7,7.8,139.4,1016.8,15.6,3.3,254.1,21.8,9,,2019-02-14T06:43:32,2019-02-14T18:17:18,0.32,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999",2019,29.33
"Hyderabad, TS, India",2019-02-15,94.8,64.4,81.1,95.9,64.4,81.5,62.0,55.0,0.0,0,0.0,,0,0,23.9,8.9,174.2,1015.1,12.0,3.6,217.5,18.9,9,,2019-02-15T06:43:03,2019-02-15T18:17:42,0.35,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,43128099999,VOHS",2019,29.33
"Hyderabad, TS, India",2019-02-16,93.0,68.0,79.2,92.2,68.0,79.1,63.2,61.6,0.079,100,4.17,rain,0,0,14.3,6.9,36.9,1015.0,22.7,3.4,244.1,21.0,9,,2019-02-16T06:42:33,2019-02-16T18:18:06,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999,remote",2019,29.33
"Hyderabad, TS, India",2019-02-17,93.0,68.0,80.1,91.5,68.0,80.4,63.1,61.1,0.0,0,0.0,,0,0,17.0,6.9,135.3,1014.0,36.9,3.4,239.0,20.8,8,,2019-02-17T06:42:02,2019-02-17T18:18:29,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999",2019,29.33
"Hyderabad, TS, India",2019-02-18,89.4,69.8,79.7,93.3,69.8,81.0,64.6,62.0,0.0,0,0.0,,0,0,17.7,7.6,107.4,1013.0,31.6,3.5,253.9,21.9,9,,2019-02-18T06:41:30,2019-02-18T18:18:52,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,remote,43128099999",2019,29.33
"Hyderabad, TS, India",2019-02-19,94.8,69.8,81.9,98.6,69.8,84.8,68.7,66.6,0.0,0,0.0,,0,0,19.9,7.7,133.0,1013.8,27.5,3.3,238.8,20.6,9,,2019-02-19T06:40:58,2019-02-19T18:19:15,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999",2019,29.33
"Hyderabad, TS, India",2019-02-20,91.7,69.8,80.4,96.6,69.8,82.1,67.7,67.2,0.0,0,0.0,,0,0,23.0,8.9,132.8,1016.9,28.4,3.3,245.4,21.1,9,,2019-02-20T06:40:24,2019-02-20T18:19:36,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,remote,43128099999",2019,29.33
"Hyderabad, TS, India",2019-02-21,94.8,68.0,81.6,94.2,68.0,81.5,62.2,56.4,0.0,0,0.0,,0,0,21.5,7.8,145.0,1018.8,10.6,3.6,265.9,23.1,9,,2019-02-21T06:39:50,2019-02-21T18:19:58,0.55,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43128599999,VOHS,43128099999",2019,29.33
"Hyderabad, TS, India",2019-02-22,97.4,66.2,83.3,97.0,66.2,82.9,59.9,50.1,0.0,0,0.0,,0,0,16.3,40.3,124.9,1016.6,11.5,3.5,256.0,22.2,9,,2019-02-22T06:39:15,2019-02-22T18:20:18,0.59,Clear,Clear conditions throughout the day.,wind,"VOHY,43083099999,43128599999,VOHS,43128099999",2019,29.33
"Hyderabad, TS, India",2019-02-23,100.0,68.0,84.2,99.3,68.0,84.1,59.4,46.1,0.0,0,0.0,,0,0,13.9,5.8,168.0,1014.2,32.8,3.6,263.7,22.7,9,,2019-02-23T06:38:39,2019-02-23T18:20:39,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999",2019,29.33
"Hyderabad, TS, India",2019-02-24,100.2,69.8,85.6,98.7,69.8,84.8,56.0,38.9,0.0,0,0.0,,0,0,19.2,6.7,191.5,1012.0,13.1,3.6,259.6,22.3,9,,2019-02-24T06:38:02,2019-02-24T18:20:58,0.65,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999,remote",2019,29.33
"Hyderabad, TS, India",2019-02-25,100.4,72.6,86.0,98.4,72.6,84.8,53.6,34.9,0.0,0,0.0,,0,0,24.6,8.6,216.9,1011.1,22.2,3.6,263.0,22.7,9,,2019-02-25T06:37:25,2019-02-25T18:21:18,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999,remote",2019,29.33
"Hyderabad, TS, India",2019-02-26,95.0,64.4,80.8,91.9,64.4,80.3,57.8,50.2,0.0,0,0.0,,0,0,14.8,7.6,70.1,1010.5,25.6,3.6,264.5,22.8,9,,2019-02-26T06:36:46,2019-02-26T18:21:37,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999,remote",2019,29.33
"Hyderabad, TS, India",2019-02-27,89.6,69.8,79.2,92.4,69.8,80.7,68.8,72.5,0.0,0,0.0,,0,0,16.6,6.6,80.7,1010.4,41.7,3.0,248.8,21.6,9,,2019-02-27T06:36:08,2019-02-27T18:21:55,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999",2019,29.33
"Hyderabad, TS, India",2019-02-28,92.8,71.6,80.8,90.1,71.6,80.1,60.0,54.7,0.0,0,0.0,,0,0,19.2,9.2,70.3,1011.9,22.1,3.5,256.0,22.2,9,,2019-02-28T06:35:28,2019-02-28T18:22:13,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS",2019,29.33
"Hyderabad, TS, India",2019-03-01,90.4,69.8,80.4,94.8,69.8,82.1,66.2,64.4,0.0,0,0.0,,0,0,19.0,9.2,121.0,1012.1,40.1,3.5,208.3,17.9,7,,2019-03-01T06:34:48,2019-03-01T18:22:31,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999,remote",2019,29.33
"Hyderabad, TS, India",2019-03-02,89.8,71.6,80.7,96.3,71.6,83.0,69.7,70.9,0.0,0,0.0,,0,0,25.9,9.2,126.2,1013.5,45.1,3.4,220.7,19.1,8,,2019-03-02T06:34:07,2019-03-02T18:22:48,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999",2019,29.33
"Hyderabad, TS, India",2019-03-03,96.4,69.8,82.9,100.1,69.8,85.4,67.6,62.5,0.0,0,0.0,,0,0,19.5,9.6,154.5,1012.1,36.9,3.5,220.2,19.0,8,,2019-03-03T06:33:26,2019-03-03T18:23:04,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,remote,VOHS,43128099999",2019,29.33
"Hyderabad, TS, India",2019-03-04,100.2,69.8,85.0,100.4,69.8,85.6,63.6,54.6,0.0,0,0.0,,0,0,22.8,10.0,219.1,1009.8,25.8,3.7,263.0,22.8,9,,2019-03-04T06:32:44,2019-03-04T18:23:21,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999",2019,29.33
"Hyderabad, TS, India",2019-03-05,95.2,69.8,82.7,95.1,69.8,82.6,61.4,52.6,0.0,0,0.0,,0,0,20.8,8.9,312.3,1009.8,5.4,3.7,278.8,24.1,9,,2019-03-05T06:32:02,2019-03-05T18:23:37,0.95,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,43128099999,VOHS",2019,29.33
"Hyderabad, TS, India",2019-03-06,95.0,64.4,80.7,91.5,64.4,79.2,49.8,37.5,0.0,0,0.0,,0,0,17.2,7.9,313.5,1011.1,2.6,3.6,287.1,24.9,10,,2019-03-06T06:31:19,2019-03-06T18:23:52,0.0,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999",2019,29.33
"Hyderabad, TS, India",2019-03-07,95.2,62.6,81.1,91.7,62.6,79.8,51.3,38.7,0.0,0,0.0,,0,0,17.0,6.9,76.8,1011.2,3.0,3.6,289.3,24.9,10,,2019-03-07T06:30:35,2019-03-07T18:24:08,0.02,Clear,Clear conditions throughout the day.,clear-day,"VOHY,43083099999,43128599999,VOHS,43128099999",2019,29.33
"Hyderabad, TS, India",2019-03-08,94.2,69.8,82.7,95.9,69.8,83.9,62.5,52.8,0.0,0,0.0,,0,0,15.7,6.9,99.5,1013.3,31.7,3.3,273.4,23.4,9,,2019-03-08T06:29:52,2019-03-08T18:24:22,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS,remote",2019,29.33
"Hyderabad, TS, India",2019-03-09,95.2,68.0,83.5,100.0,68.0,86.3,67.8,61.8,0.0,0,0.0,,0,0,17.0,8.8,125.8,1013.8,31.6,3.4,245.1,21.2,8,,2019-03-09T06:29:07,2019-03-09T18:24:37,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999",2019,29.33
"Hyderabad, TS, India",2019-03-10,101.7,68.0,84.7,103.8,68.0,87.3,67.9,61.5,0.0,0,0.0,,0,0,18.1,8.8,130.7,1013.8,42.2,3.3,261.5,22.7,9,,2019-03-10T06:28:23,2019-03-10T18:24:51,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999",2019,29.33
"Hyderabad, TS, India",2019-03-11,101.8,69.8,86.1,104.0,69.8,88.5,67.0,57.0,0.0,0,0.0,,0,0,19.2,8.1,143.1,1014.4,40.3,3.5,241.7,20.8,9,,2019-03-11T06:27:38,2019-03-11T18:25:05,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999",2019,29.33
"Hyderabad, TS, India",2019-03-12,100.4,69.8,86.5,101.0,69.8,87.1,63.3,50.0,0.0,0,0.0,,0,0,19.7,9.2,154.8,1014.3,34.1,3.5,213.4,18.4,9,,2019-03-12T06:26:52,2019-03-12T18:25:19,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999,remote",2019,29.33
"Hyderabad, TS, India",2019-03-13,102.0,69.8,87.7,101.2,69.8,87.0,57.2,38.5,0.0,0,0.0,,0,0,22.8,10.2,170.1,1013.9,35.4,3.6,235.0,20.3,9,,2019-03-13T06:26:06,2019-03-13T18:25:32,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999",2019,30.0
"Hyderabad, TS, India",2019-03-14,101.8,71.6,87.5,99.4,71.6,86.2,54.6,34.7,0.0,0,0.0,,0,0,21.7,8.2,196.3,1014.6,30.1,3.6,258.0,22.2,9,,2019-03-14T06:25:20,2019-03-14T18:25:46,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999",2019,30.0
